t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),country,state,city
1,2020-03-20,2020-03-26,1.361047226759033,0.36375517212508024,0.7440971840261377,0.8228441922905243,2.00934990154126,1.3287821050330735,2.00934990154126,2.00934990154126,2.1611870510118187,Brazil,ES,Vila Velha
2,2020-03-21,2020-03-27,1.2299225322364526,0.3175646322984691,0.6883783047690434,0.7581513474238153,1.7945788117143906,1.202701538958027,1.7945788117143906,1.7945788117143906,1.9260276194295254,Brazil,ES,Vila Velha
3,2020-03-22,2020-03-28,1.0479119340885479,0.28006624491935594,0.572903205658361,0.6335329384932158,1.5470600139267066,1.0230700289388166,1.5470600139267066,1.5470600139267066,1.6639640844394306,Brazil,ES,Vila Velha
4,2020-03-23,2020-03-29,1.2976423365397483,0.3058572319073373,0.7690650889080728,0.8387314493140882,1.8382711391489455,1.2736926471480137,1.8382711391489455,1.8382711391489455,1.9622260250912904,Brazil,ES,Vila Velha
5,2020-03-24,2020-03-30,1.3530375996180997,0.31040811387084966,0.8146170213940694,0.8860225856830194,1.900787833253097,1.3293755616130307,1.900787833253097,1.900787833253097,2.02583627720459,Brazil,ES,Vila Velha
6,2020-03-25,2020-03-31,1.3173583181808086,0.30222272533593925,0.793135763239728,0.8626583796895543,1.8506645077266237,1.2943202425206155,1.8506645077266237,1.8506645077266237,1.9724154537916574,Brazil,ES,Vila Velha
7,2020-03-26,2020-04-01,1.3200175410641666,0.29516489533115964,0.8063010071743573,0.8748186305255824,1.8400542677798433,1.2980836295333733,1.8400542677798433,1.8400542677798433,1.9583023586419686,Brazil,ES,Vila Velha
8,2020-03-27,2020-04-02,1.5635110016166884,0.3127022003233377,1.0118218824294947,1.0870857994025298,2.110890154044279,1.5427143269527215,2.110890154044279,2.110890154044279,2.2333252182655507,Brazil,ES,Vila Velha
9,2020-03-28,2020-04-03,1.5380627324017173,0.30163891867869974,1.0047136414101385,1.0777410612237126,2.0655046796504157,1.518389555551215,2.0655046796504157,2.0655046796504157,2.1831576956077807,Brazil,ES,Vila Velha
10,2020-03-29,2020-04-04,1.4797799791235962,0.284783789762809,0.9751843305972396,1.044511414236411,1.9772386058025515,1.4615517306673114,1.9772386058025515,1.9772386058025515,2.0879160637932874,Brazil,ES,Vila Velha
11,2020-03-30,2020-04-05,1.305018292021202,0.2559351437158321,0.8524812757383714,0.9144437150252329,1.7525432041319096,1.288325958794986,1.7525432041319096,1.7525432041319096,1.8523696511950074,Brazil,ES,Vila Velha
12,2020-03-31,2020-04-06,1.4815699808195633,0.2619070450599841,1.013392770115279,1.07865020062839,1.9370430383385167,1.4661658667784268,1.9370430383385167,1.9370430383385167,2.037252502527194,Brazil,ES,Vila Velha
13,2020-04-01,2020-04-07,1.4328086436207566,0.24941997011456413,0.9862795425195164,1.0486721672514379,1.8662312489371815,1.4183621066433354,1.8662312489371815,1.8662312489371815,1.9614044063704636,Brazil,ES,Vila Velha
14,2020-04-02,2020-04-08,1.9056669789661032,0.27797009768470904,1.4002124174028645,1.4726298598864478,2.3847526942896624,1.8921687835851513,2.3847526942896624,2.3847526942896624,2.4878098726894224,Brazil,ES,Vila Velha
15,2020-04-03,2020-04-09,1.6445003475501143,0.24791775547421727,1.1948964700410896,1.2590375856686609,2.072406865733161,1.6320589299802772,2.072406865733161,2.072406865733161,2.1647872856710904,Brazil,ES,Vila Velha
16,2020-04-04,2020-04-10,1.8285249539648807,0.24655825449474572,1.3774952363282214,1.4427332461890445,2.2520807828146125,1.8174550040983979,2.2520807828146125,2.2520807828146125,2.3424497251728047,Brazil,ES,Vila Velha
17,2020-04-05,2020-04-11,1.9124030084761154,0.23720439958393874,1.4759522675612382,1.5396643527290792,2.31856685496848,1.9026048048793736,2.31856685496848,2.31856685496848,2.4045252408047557,Brazil,ES,Vila Velha
18,2020-04-06,2020-04-12,1.8921882714712253,0.2214638860040555,1.4831735525516092,1.5432324251005687,2.2705943969358002,1.8835551913001654,2.2705943969358002,2.2705943969358002,2.3502555339610267,Brazil,ES,Vila Velha
19,2020-04-07,2020-04-13,1.6242556208044812,0.19142036064186901,1.2708799892151181,1.3227337858434687,1.9514084403181804,1.6167421393317067,1.9514084403181804,1.9514084403181804,2.0203222125165383,Brazil,ES,Vila Velha
20,2020-04-08,2020-04-14,2.0429784585412385,0.2003305197298362,1.6692614440825517,1.7250038632987275,2.3832772196211516,2.0364341948285363,2.3832772196211516,2.3832772196211516,2.4538814478275914,Brazil,ES,Vila Velha
21,2020-04-09,2020-04-15,2.3446113317732813,0.2017920142508247,1.9658037962066615,2.0228558497356257,2.6861062215193905,2.338824716064526,2.6861062215193905,2.6861062215193905,2.7563006400348966,Brazil,ES,Vila Velha
22,2020-04-10,2020-04-16,2.5175280633747468,0.19423150690115054,2.1512271499890043,2.2067890256038982,2.84530030842444,2.5125347337802006,2.84530030842444,2.84530030842444,2.912203517695204,Brazil,ES,Vila Velha
23,2020-04-11,2020-04-17,1.9466305814128928,0.15535803359292116,1.6540426606071152,1.6983299646001961,2.209024262619633,1.9424991713894926,2.209024262619633,2.209024262619633,2.262695070240251,Brazil,ES,Vila Velha
24,2020-04-12,2020-04-18,1.7577949053647528,0.13325808787699828,1.506309830068786,1.5444965647422748,1.9825762413729224,1.7544286314267472,1.9825762413729224,1.9825762413729224,2.028408845437522,Brazil,ES,Vila Velha
25,2020-04-13,2020-04-19,1.649399337605841,0.11872636224831479,1.42489707071342,1.4590897339088136,1.8494233885238494,1.646551510415852,1.8494233885238494,1.8494233885238494,1.8900845098356374,Brazil,ES,Vila Velha
26,2020-04-14,2020-04-20,1.4269169518994886,0.10351943594824489,1.2312266845536863,1.261017875232069,1.6013527822954168,1.4244143711029333,1.6013527822954168,1.6013527822954168,1.6368282317494578,Brazil,ES,Vila Velha
27,2020-04-15,2020-04-21,1.186528443257018,0.08943794657654605,1.0177033245480895,1.043347322445937,1.3373726423853336,1.1842819885039666,1.3373726423853336,1.3373726423853336,1.3681190604435787,Brazil,ES,Vila Velha
28,2020-04-16,2020-04-22,0.8876345001857512,0.0742277258586972,0.7481162033133117,0.7691701207729685,1.013154008529264,0.8855662817139375,1.013154008529264,1.013154008529264,1.0389052705824642,Brazil,ES,Vila Velha
29,2020-04-17,2020-04-23,0.758811778922163,0.0670701193150111,0.6330584900142515,0.651962856174209,0.8723983997252399,0.7568366240406577,0.8723983997252399,0.8723983997252399,0.8957885985739923,Brazil,ES,Vila Velha
30,2020-04-18,2020-04-24,1.1093157257504669,0.08112119998918912,0.956012120391728,0.9793398595991976,1.2460346861149159,1.1073389637127846,1.2460346861149159,1.2460346861149159,1.273852346069933,Brazil,ES,Vila Velha
31,2020-04-19,2020-04-25,1.0119875030695598,0.07878312026443084,0.8634640281731938,0.8859801498710436,1.1449662569297039,1.0099438197439916,1.1449662569297039,1.1449662569297039,1.1721241702017449,Brazil,ES,Vila Velha
32,2020-04-20,2020-04-26,0.944922948169944,0.0766433717555991,0.8006765717364129,0.8224876780573781,1.0744241495306674,0.9428515585387571,1.0744241495306674,1.0744241495306674,1.1009398799002592,Brazil,ES,Vila Velha
33,2020-04-21,2020-04-27,1.0777175377341464,0.08170155568869295,0.9235301093272952,0.9469426892254488,1.2155326987816455,1.0756536493654103,1.2155326987816455,1.2155326987816455,1.2436330198428187,Brazil,ES,Vila Velha
34,2020-04-22,2020-04-28,1.3020679205356063,0.08985122278861392,1.1319069061691203,1.1578838002899134,1.4533001694341494,1.300001730289689,1.4533001694341494,1.4533001694341494,1.483970215848843,Brazil,ES,Vila Velha
35,2020-04-23,2020-04-29,1.8997459581311535,0.10807277162084436,1.6938091052200164,1.725545318779006,2.0809358781205063,1.897697003223976,2.0809358781205063,2.0809358781205063,2.1173263761251175,Brazil,ES,Vila Velha
36,2020-04-24,2020-04-30,1.827271467024319,0.10344887586296704,1.6301182296668393,1.6605072587152008,2.0006936883604327,1.8253196251432342,2.0006936883604327,2.0006936883604327,2.0355164111127193,Brazil,ES,Vila Velha
37,2020-04-25,2020-05-01,1.5413735397835977,0.0895905172110228,1.3707623160223539,1.3970295355420788,1.6916373608701238,1.5396381067027674,1.6916373608701238,1.6916373608701238,1.7218466651203257,Brazil,ES,Vila Velha
38,2020-04-26,2020-05-02,1.5276282888729538,0.0832152154000688,1.3688644486725094,1.3933765557106943,1.6670333709908316,1.5261175476520974,1.6670333709908316,1.6670333709908316,1.6949772246248849,Brazil,ES,Vila Velha
39,2020-04-27,2020-05-03,1.435236748835799,0.07628197255412247,1.2896031646700847,1.3121109420081642,1.5629717540228925,1.4338855282673002,1.5629717540228925,1.5629717540228925,1.5885489337264902,Brazil,ES,Vila Velha
40,2020-04-28,2020-05-04,1.2767684040231904,0.06873890018457736,1.1455813491302385,1.165845677103323,1.3918983624653183,1.275535023475817,1.3918983624653183,1.3918983624653183,1.4149644019004897,Brazil,ES,Vila Velha
41,2020-04-29,2020-05-05,1.0708873159133703,0.06053012988777148,0.955523486125714,0.9733068084378483,1.172357341875802,1.069747077008371,1.172357341875802,1.172357341875802,1.1927307674885697,Brazil,ES,Vila Velha
42,2020-04-30,2020-05-06,0.7233385910986155,0.04833009254504982,0.6317079731181072,0.6457203824895051,0.804627594550329,0.722262479611001,0.804627594550329,0.804627594550329,0.8210843163566928,Brazil,ES,Vila Velha
1,2020-03-24,2020-03-30,4.547260098072611,1.2611830343440158,2.4212244894689157,2.689731733579876,6.80080151676407,4.431210193234318,6.80080151676407,6.80080151676407,7.332136867840807,Brazil,ES,Serra
2,2020-03-25,2020-03-31,3.379404505381241,0.9031838450326327,1.8475518899717234,2.043076328273288,4.989103961017876,3.299292004078091,4.989103961017876,4.989103961017876,5.366107151588205,Brazil,ES,Serra
3,2020-03-26,2020-04-01,3.7451197594284933,0.7984622155477062,2.3470466142553246,2.5354015681604425,5.147912804710497,3.6885309130162356,5.147912804710497,5.147912804710497,5.464594589433183,Brazil,ES,Serra
4,2020-03-27,2020-04-02,2.65884242687468,0.5802069848625385,1.6458653686403975,1.781680782520018,3.6795870811227256,2.616759751096156,3.6795870811227256,3.6795870811227256,3.910825222141408,Brazil,ES,Serra
5,2020-03-28,2020-04-03,2.1878081077336193,0.45618952565339305,1.3868826679400754,1.4952714944234495,2.988242455258793,2.156183738944884,2.988242455258793,2.988242455258793,3.168351777421199,Brazil,ES,Serra
6,2020-03-29,2020-04-04,1.8063566651325043,0.3687210102541747,1.1573667993954466,1.2455610993296722,2.452534432932781,1.7813312700789068,2.452534432932781,2.452534432932781,2.5974876642884035,Brazil,ES,Serra
7,2020-03-30,2020-04-05,1.4534776170762413,0.3030710336697257,0.9213801284656903,0.9933886070328273,1.9852488468995286,1.4324678621411033,1.9852488468995286,1.9852488468995286,2.104905076101923,Brazil,ES,Serra
8,2020-03-31,2020-04-06,1.1669757383566235,0.2546549835807718,0.7223763749183068,0.7819862605175374,1.614984328307123,1.1485054968927881,1.614984328307123,1.614984328307123,1.7164756004577193,Brazil,ES,Serra
9,2020-04-01,2020-04-07,1.4306809184763454,0.2703732796981345,0.950677080306656,1.016838007813442,1.9025073286720529,1.4136855205699794,1.9025073286720529,1.9025073286720529,2.007223993345919,Brazil,ES,Serra
10,2020-04-02,2020-04-08,1.5605448418253012,0.2758679600000897,1.067411516580297,1.136147484436284,2.04029682094438,1.544319613843504,2.04029682094438,2.04029682094438,2.1458479352800066,Brazil,ES,Serra
11,2020-04-03,2020-04-09,1.938762517890567,0.29915755129145466,1.3972894917668708,1.4742964460563464,2.455646766185063,1.9233974129389044,2.455646766185063,2.455646766185063,2.567527647732897,Brazil,ES,Serra
12,2020-04-04,2020-04-10,2.1126782633106176,0.2987778252904712,1.5680705283728844,1.6463988712555386,2.6269488020274316,2.098610556417605,2.6269488020274316,2.6269488020274316,2.737211250630177,Brazil,ES,Serra
13,2020-04-05,2020-04-11,1.9597439622160266,0.26919153584503175,1.467982708006003,1.5389584940858574,2.42252933175372,1.9474324046335427,2.42252933175372,2.42252933175372,2.521453975823683,Brazil,ES,Serra
14,2020-04-06,2020-04-12,2.1077101654853183,0.2574977797814775,1.633446427914557,1.7027873263235889,2.548373029295364,2.0972333704849,2.548373029295364,2.548373029295364,2.641501368826827,Brazil,ES,Serra
15,2020-04-07,2020-04-13,2.0669037873343656,0.23554554709123326,1.6311681461979821,1.6953153244213086,2.468991866183189,2.0579630706849397,2.468991866183189,2.468991866183189,2.5534404022513333,Brazil,ES,Serra
16,2020-04-08,2020-04-14,2.1021693598120725,0.21916630615497512,1.6946452015931075,1.7551226371546438,2.475181478520612,2.0945577296415423,2.475181478520612,2.475181478520612,2.55294381738813,Brazil,ES,Serra
17,2020-04-09,2020-04-15,2.540841676174782,0.22199436798073383,2.1243922919383786,2.1870479573413553,2.9166797800795603,2.534379362959084,2.9166797800795603,2.9166797800795603,2.9940123002248806,Brazil,ES,Serra
18,2020-04-10,2020-04-16,2.906650827754113,0.21786269042477593,2.4953183089358566,2.5578193837123497,3.2740437323292624,2.90120947725218,3.2740437323292624,3.2740437323292624,3.3489038927150476,Brazil,ES,Serra
19,2020-04-11,2020-04-17,2.252898331243586,0.17278941434964964,1.9269585550866404,1.9764161355268297,2.5444440209183194,2.2484824266949284,2.5444440209183194,2.5444440209183194,2.6039314591274656,Brazil,ES,Serra
20,2020-04-12,2020-04-18,1.9745577613161471,0.1436279429411713,1.703074217149065,1.7443976668308752,2.216593441496296,1.9710763901345931,2.216593441496296,2.216593441496296,2.265824325345716,Brazil,ES,Serra
21,2020-04-13,2020-04-19,1.6131991540404216,0.11734297197506283,1.391399097153602,1.42516005131495,1.810940522848978,1.610354899415406,1.810940522848978,1.810940522848978,1.851161792509689,Brazil,ES,Serra
22,2020-04-14,2020-04-20,1.3155739041678036,0.0980570893048001,1.1303988420879862,1.1585450697073862,1.4809104902323413,1.3131384598816238,1.4809104902323413,1.4809104902323413,1.5145884215592422,Brazil,ES,Serra
23,2020-04-15,2020-04-21,1.1498391611681502,0.08667238788299421,0.9862343744615425,1.011085420552708,1.296019025948023,1.1476621702468368,1.296019025948023,1.296019025948023,1.3258147175304114,Brazil,ES,Serra
24,2020-04-16,2020-04-22,0.803820378023463,0.06996358360787368,0.6725498630524972,0.6923050415415347,0.922256862371974,0.8017914423740411,0.922256862371974,0.922256862371974,0.9466200598498923,Brazil,ES,Serra
25,2020-04-17,2020-04-23,0.5478350533717926,0.05680784870266134,0.4421735925068637,0.4578612141462242,0.6445028773087589,0.5458727429659157,0.6445028773087589,0.6445028773087589,0.6646466406925126,Brazil,ES,Serra
26,2020-04-18,2020-04-24,0.8028056068557541,0.06935184156423686,0.6726387831679199,0.6922381176663526,0.9201823780103863,0.8008094635433307,0.9201823780103863,0.9201823780103863,0.9443152754530875,Brazil,ES,Serra
27,2020-04-19,2020-04-25,0.777242249061669,0.07065838627833355,0.6449350089078122,0.664784269431855,0.8970006477834803,0.7751021376333445,0.8970006477834803,0.8970006477834803,0.9217102916665354,Brazil,ES,Serra
28,2020-04-20,2020-04-26,0.919956518858521,0.07977034690309277,0.7702603685987398,0.7927943893744275,1.0549802322422681,0.917651893548592,1.0549802322422681,1.0549802322422681,1.0827484166294967,Brazil,ES,Serra
29,2020-04-21,2020-04-27,1.1629302619353792,0.09222636883074692,0.9891938817184951,1.0155018594692466,1.3186720894617148,1.1604931637333205,1.3186720894617148,1.3186720894617148,1.350515366830119,Brazil,ES,Serra
30,2020-04-22,2020-04-28,1.400520901841753,0.1026911748910985,1.206473734295856,1.2359967267238368,1.5736040495735384,1.3980118089703877,1.5736040495735384,1.5736040495735384,1.6088260665259042,Brazil,ES,Serra
31,2020-04-23,2020-04-29,1.73673196302354,0.11353372011970941,1.5213208635868323,1.5542992830209126,1.9276016407523378,1.7342586133676867,1.9276016407523378,1.9276016407523378,1.9661981443478842,Brazil,ES,Serra
32,2020-04-24,2020-04-30,1.6714617058483572,0.10789238917623546,1.46666814532063,1.4980411835091079,1.8527991927269523,1.6691408053327668,1.8527991927269523,1.8527991927269523,1.8894440570995783,Brazil,ES,Serra
33,2020-04-25,2020-05-01,1.499762055917538,0.09680922443070702,1.31600576027459,1.344156026648805,1.6624717854820124,1.4976795681664499,1.6624717854820124,1.6624717854820124,1.6953523336501288,Brazil,ES,Serra
34,2020-04-26,2020-05-02,1.4563158728914505,0.08997149509654057,1.285297252459655,1.3115527060800594,1.6073978606097687,1.454463473370235,1.6073978606097687,1.6073978606097687,1.6378610186262548,Brazil,ES,Serra
35,2020-04-27,2020-05-03,1.2244812331819044,0.07855050773280194,1.0753519142903252,1.0982046703730373,1.356486027770367,1.2228019709378004,1.356486027770367,1.356486027770367,1.3831531639199404,Brazil,ES,Serra
36,2020-04-28,2020-05-04,1.1261068152454925,0.07238888776367948,0.9886847057716454,1.009741262690835,1.2477621591576677,1.1245560843281794,1.2477621591576677,1.2477621591576677,1.2723411397757678,Brazil,ES,Serra
37,2020-04-29,2020-05-05,0.9694993618920587,0.06536363364458268,0.8456126003180474,0.8645487518312279,1.0794594148279393,0.9680308197954689,1.0794594148279393,1.0794594148279393,1.101731246921699,Brazil,ES,Serra
38,2020-04-30,2020-05-06,0.847406424895119,0.06022255227732872,0.7334768206078468,0.7508412796422743,0.9488365297086644,0.8459802425088063,0.9488365297086644,0.9488365297086644,0.9694403878163527,Brazil,ES,Serra
2020-03-09,2020-03-16,4.161784103318619,1.6990412454595072,1.5273014168944736,1.8124672040222354,7.292163593472369,3.9329977830726826,7.292163593472369,7.292163593472369,8.093513159994629,Brazil,MG,
2020-03-10,2020-03-17,7.212657432486454,1.9276637828952077,3.943226935363757,4.3605344198341385,10.648236311629006,7.041673453788685,10.648236311629006,10.648236311629006,11.452873596158938,Brazil,MG,
2020-03-11,2020-03-18,6.849625657282446,1.5714118969040813,4.123922093646731,4.485406050459442,9.622559724412373,6.729838814205166,9.622559724412373,9.622559724412373,10.255605716877886,Brazil,MG,
2020-03-12,2020-03-19,6.405262719711607,1.1894274268497098,4.289704970134592,4.582187399499544,8.47900000442891,6.33179135410569,8.47900000442891,8.47900000442891,8.938167748424563,Brazil,MG,
2020-03-13,2020-03-20,4.965113370036154,0.8162596098902334,3.4958980209592636,3.702983636852002,6.379598127055495,4.920454968317677,6.379598127055495,6.379598127055495,6.68803112454247,Brazil,MG,
2020-03-14,2020-03-21,4.592070693756596,0.6249016701384452,3.4497048365465575,3.614763329997968,5.665971568177079,4.5637558958561595,5.665971568177079,5.665971568177079,5.895309279650713,Brazil,MG,
2020-03-16,2020-03-22,4.571596080686739,0.5111199801043581,3.62499137248048,3.764596699179023,5.443526786909614,4.552561938009683,5.443526786909614,5.443526786909614,5.626353080629589,Brazil,MG,
2020-03-17,2020-03-23,4.845823184069749,0.4369331620043145,4.027352833456233,4.150216554208327,5.58620551483577,4.832697217629924,5.58620551483577,5.58620551483577,5.738879631286327,Brazil,MG,
2020-03-18,2020-03-24,3.163973949539585,0.29250949511018687,2.616692660745497,2.6986958339238094,3.6599859257114327,3.1549643585820846,3.6599859257114327,3.6599859257114327,3.7624504520343054,Brazil,MG,
2020-03-19,2020-03-25,2.1431637158329537,0.19985104698604067,1.7694014477012674,1.8253687307765307,2.482138608920703,2.136954858327406,2.482138608920703,2.482138608920703,2.5522065185704284,Brazil,MG,
2020-03-20,2020-03-26,1.7527111576142589,0.15676725173391323,1.4589413307348085,1.503065991122696,2.0182924721413915,1.7480394834431503,2.0182924721413915,2.0182924721413915,2.07302703115445,Brazil,MG,
2020-03-21,2020-03-27,1.7672414680020319,0.14334221121025228,1.497464785642826,1.5382569916402176,2.0094409972271294,1.7633674530257708,2.0094409972271294,2.0094409972271294,2.059032022986698,Brazil,MG,
2020-03-22,2020-03-28,1.5391446993840723,0.12525381927375637,1.3034439092371648,1.3390759780790442,1.7507990085152791,1.5357483655919475,1.7507990085152791,1.7507990085152791,1.7941449549597221,Brazil,MG,
2020-03-23,2020-03-29,1.3517891582686927,0.11074288282652782,1.1434535369274552,1.1749350119380328,1.5389551444862792,1.3487662271369927,1.5389551444862792,1.5389551444862792,1.5773023871552345,Brazil,MG,
2020-03-24,2020-03-30,1.100824758237114,0.09509677507392769,0.9223371380797734,0.9492121779108318,1.2617743762087874,1.0980876024916386,1.2617743762087874,1.2617743762087874,1.2948659375606948,Brazil,MG,
2020-03-25,2020-03-31,1.1176903856910179,0.09250071448321383,0.9437483841109883,0.9700151025826306,1.2740668632138945,1.1151396194890184,1.2740668632138945,1.2740668632138945,1.306126923224662,Brazil,MG,
2020-03-26,2020-04-01,1.3430196826298701,0.09955124220118002,1.1549832819906487,1.183573695539815,1.510853568632786,1.3405607421218413,1.510853568632786,1.510853568632786,1.5450290671070683,Brazil,MG,
2020-03-27,2020-04-02,1.5696495644008057,0.10631008295848773,1.368186876075617,1.3989731108774355,1.748510850664145,1.5672501421234113,1.748510850664145,1.748510850664145,1.7847471798971224,Brazil,MG,
2020-03-28,2020-04-03,1.4329054008451425,0.09911613911164006,1.245214259908026,1.2738636104985424,1.5997406487498969,1.4306207143874514,1.5997406487498969,1.5997406487498969,1.6335794400771313,Brazil,MG,
2020-03-29,2020-04-04,1.4248976766316421,0.09478278354716121,1.2451686510574986,1.27265968042355,1.584302759665415,1.4227966095937483,1.584302759665415,1.584302759665415,1.616566224198014,Brazil,MG,
2020-03-30,2020-04-05,1.548686347203505,0.0946010752600241,1.3688041258063635,1.396435268825864,1.7075066249661754,1.546760546904696,1.7075066249661754,1.7075066249661754,1.7395122161789731,Brazil,MG,
2020-03-31,2020-04-06,1.4128288939760982,0.08678938904914293,1.2478294007780701,1.2731676731476984,1.5585508661542724,1.4110521486654117,1.5585508661542724,1.5585508661542724,1.587925002132712,Brazil,MG,
2020-04-01,2020-04-07,1.394164153537583,0.08258315717599424,1.2369860495208462,1.261164323408496,1.532725049838408,1.3925338916692795,1.532725049838408,1.532725049838408,1.5606064900361571,Brazil,MG,
2020-04-02,2020-04-08,1.3575063914431655,0.07824536760000948,1.2084635877576404,1.2314187415903266,1.4887211059132788,1.356003358432487,1.4887211059132788,1.4887211059132788,1.5150904487914472,Brazil,MG,
2020-04-03,2020-04-09,1.1995460062238115,0.0709306423039337,1.064538684966783,1.0853081547803525,1.3185519008031006,1.198148224006243,1.3185519008031006,1.3185519008031006,1.3424964571631997,Brazil,MG,
2020-04-04,2020-04-10,1.1875574077986428,0.06833624979335133,1.057383315418693,1.0774338425361336,1.302151321061692,1.1862468955466778,1.302151321061692,1.302151321061692,1.3251787212663249,Brazil,MG,
2020-04-05,2020-04-11,1.202872429639947,0.06713779205080891,1.0748691571898679,1.094611634495595,1.3153932563410717,1.201623571782418,1.3153932563410717,1.3153932563410717,1.3379725786411452,Brazil,MG,
2020-04-06,2020-04-12,1.1155098548587983,0.06345913845425497,0.9945860082161826,1.0132211624742722,1.221902575677129,1.114306731156213,1.221902575677129,1.221902575677129,1.2432706743819142,Brazil,MG,
2020-04-07,2020-04-13,1.014270413950072,0.05945758465701019,0.9010712527924604,0.9184926403492724,1.1140105252195394,1.013108829060439,1.1140105252195394,1.1140105252195394,1.1340704792578367,Brazil,MG,
2020-04-08,2020-04-14,1.1061407720106942,0.06126347122433774,0.989311917368717,1.007336883950143,1.208802038107974,1.1050099545506038,1.208802038107974,1.208802038107974,1.2293957196834016,Brazil,MG,
2020-04-09,2020-04-15,0.9712318170309431,0.057032696079657476,0.8626548811999869,0.8793636015384124,1.0669073170955738,0.9701156870270451,1.0669073170955738,1.0669073170955738,1.086151350922628,Brazil,MG,
2020-04-10,2020-04-16,1.0067698568421182,0.05774221138654874,0.896765827606416,0.9137120703395292,1.1035925203786079,1.0056661579718809,1.1035925203786079,1.1035925203786079,1.1230458547356956,Brazil,MG,
2020-04-11,2020-04-17,1.0686812234245233,0.059371179079140184,0.9554707363692203,0.9729351459202434,1.168177049305336,1.0675819584631563,1.168177049305336,1.168177049305336,1.18813849872082,Brazil,MG,
2020-04-12,2020-04-18,1.0816051083719997,0.05972165136393486,0.9677067378958794,0.9852818630025686,1.1816771749588781,1.0805061149991684,1.1816771749588781,1.1816771749588781,1.2017487267124973,Brazil,MG,
2020-04-13,2020-04-19,1.1424004786366015,0.06115129561867678,1.0256759825261643,1.0437105823016777,1.2448116957814874,1.14130954616368,1.2448116957814874,1.2448116957814874,1.2653244293572223,Brazil,MG,
2020-04-14,2020-04-20,1.2088124151923907,0.06242280470305192,1.0895471371106744,1.1080010363032164,1.313288477663216,1.2077380852306392,1.313288477663216,1.313288477663216,1.3341828159653546,Brazil,MG,
2020-04-15,2020-04-21,1.091414210746683,0.058590184664003016,0.9795870264487402,0.9968629184539548,1.189541226325764,1.090365961344873,1.189541226325764,1.189541226325764,1.2091982928255245,Brazil,MG,
2020-04-16,2020-04-22,1.1590402108429414,0.05937942878304452,1.0455662453996724,1.0631295492363837,1.2584093372065097,1.1580263352826154,1.2584093372065097,1.2584093372065097,1.2782757562497935,Brazil,MG,
2020-04-17,2020-04-23,1.037915334534331,0.055399822108323934,0.9321609838562822,0.9485025510676567,1.1306898211303897,1.0369298265369986,1.1306898211303897,1.1306898211303897,1.1492700440913572,Brazil,MG,
2020-04-18,2020-04-24,1.1507046203493323,0.05760728518598582,1.0405523007712145,1.0576167499357287,1.2470712050613908,1.149743439428758,1.2470712050613908,1.2470712050613908,1.2663190787293643,Brazil,MG,
2020-04-19,2020-04-25,1.1472073956472004,0.057005193799058586,1.0381859001132692,1.055079974175776,1.2425551472982177,1.1462633303090275,1.2425551472982177,1.2425551472982177,1.2615937691449157,Brazil,MG,
2020-04-20,2020-04-26,1.0953162114258588,0.05511133961773666,0.9899498825335633,1.0062697437351245,1.187515174331928,1.0943920327453458,1.187515174331928,1.187515174331928,1.2059344034170574,Brazil,MG,
2020-04-21,2020-04-27,1.0745082337983662,0.0538602310027497,0.9715240124265285,0.9874772353682677,1.1646085308260141,1.0736084447693248,1.1646085308260141,1.1646085308260141,1.1826057195639275,Brazil,MG,
2020-04-22,2020-04-28,1.108101017581951,0.05406979319462849,1.004646776977956,1.0206891170106756,1.1985123957713553,1.1072216965217696,1.1985123957713553,1.1985123957713553,1.2165522168246612,Brazil,MG,
2020-04-23,2020-04-29,1.233978911908352,0.05655933069554468,1.1256001062017378,1.1424440481851925,1.3284610660886715,1.2331148886795062,1.3284610660886715,1.3284610660886715,1.347267759971894,Brazil,MG,
2020-04-24,2020-04-30,1.3208030475100818,0.05792104523719402,1.209704472914786,1.2269971388414411,1.4174967158899103,1.3199564754440882,1.4174967158899103,1.4174967158899103,1.4367125044034201,Brazil,MG,
2020-04-25,2020-05-01,1.2662823406692894,0.055691033665543864,1.1594679652037267,1.1760921857731514,1.3592571164697471,1.2654660046956496,1.3592571164697471,1.3592571164697471,1.3777357727347719,Brazil,MG,
2020-04-26,2020-05-02,1.2612572679126315,0.05412573003369433,1.1573896360817089,1.1735683102211556,1.3515870048761969,1.2604830999995127,1.3515870048761969,1.3515870048761969,1.3695243297494468,Brazil,MG,
2020-04-27,2020-05-03,1.2555900869133758,0.05254480977125063,1.1547024333320666,1.1704296261212928,1.3432505599980868,1.254857185747869,1.3432505599980868,1.3432505599980868,1.360642665196358,Brazil,MG,
2020-04-28,2020-05-04,1.5926696671997649,0.05769633454082217,1.4815794206865547,1.4989706753423586,1.688745014679826,1.5919730155160263,1.688745014679826,1.688745014679826,1.7077188621516226,Brazil,MG,
2020-04-29,2020-05-05,1.5921514093992353,0.056150850820141936,1.4839852384312258,1.5009309276900578,1.6856233842297084,1.5914913621331832,1.6856233842297084,1.6856233842297084,1.7040685156207702,Brazil,MG,
